geneID	S1	S2	S3	S4	S5	Control
Skcos23455	-27.839041333322342	-16.01474963186567	-17.446651006933763	-3.343546853044592	-5.1945123127583175	-14.374845995773699
Skcos20018	-23.450983735832512	-12.005869051106318	-14.756952972634965	-3.7648179138569806	-5.686586522639742	-12.665196101079228
Skcos5028	1.6122823422168109	217.75120710212803	5.192879133152375	15.031575700291471	15.397894395473775	-0.3664120740687872
Skcos1171	12.149736798350169	7.412457235901542	7.928256416816359	2.613415212647592	3.1281336444533854	6.161782777769102
Skcos27041	-0.8629959140428786	0.5246916510651759	-0.30929252834299664	1.2809681704607856	0.6801418775076645	0.9681712430437501
Skcos26222	-0.614261295336785	1.2985689914511132	-0.24171481861230018	1.0798495491296034	0.36919178508183215	0.9663445400519026
Skcos5700	-0.6930590103681044	7.670923590412655	1.027069915529984	-1.0879688469947668	-0.5410469090683211	1.5833313388483234
Skcos1345	0.553603992496059	156.1967669469699	3.6974968724461905	8.457863215785274	6.365659738229473	-0.0043055169743845805
Skcos17727	-46.897867219450305	-21.426100860576607	-29.699450998829803	-8.695420423523522	-11.386843706586557	-25.70383005547603
Skcos7205	93.07176824307156	48.41970971281183	59.866785136333824	19.03780384624043	28.394337298749626	48.52886914126788
Skcos21122	-0.7855403014415643	0.6571316244786786	-0.22006673909867583	1.2402535763084301	0.5909390592024107	0.8369107091549528
Skcos18755	0.0439327910710154	-0.5120343540765373	-1.6955257492169085	1.1322124999211423	0.8127032734305687	-1.1373589684139696
Skcos14696	107.98283625641446	46.995132341815804	74.19572246351348	19.888880704516414	39.639432385284906	40.750653240560375
Skcos6341	2.508410985270632	-216.1669425155507	-2.1975474787823868	-15.468973525853587	-24.55431844221194	1.145716075653469
Skcos25797	3.8048023943061997	0.4203412833626451	1.2575233747556964	-9.261999433401357	-1.1049152745548387	-0.28355246257464495
Skcos14282	0.7190210712168931	5.606102611737518	0.789876663748158	0.4065134226239084	0.03712437703908669	0.29027129147239583
Skcos12986	-1.2165341042956244	3.4052271491766057	-0.6656994900967405	1.7149363411929601	0.24689735794171844	0.5666211665285219
Skcos14734	0.17757446262398244	-0.33679996973608084	-1.3116014418992772	0.870721449152421	0.9713019898568743	-0.20589408880501983
Skcos23892	-3.4787538513454606	-0.1552633823000153	-1.931952964906493	6.141504762624827	9.821367356839646	1.6213659296606582
Skcos20028	-1227.9880542677479	162.07698815830506	-791.9037827770937	-245.80087176815903	-347.64425869574575	-730.8841436287422
Skcos24188	1.7828655295463807	-0.33082083842298216	0.9527853139605482	-1.3573079283522498	0.9698828671132431	0.7163944264368834
Skcos21919	1.0846706211779247	-48.556983638389	-2.0715395588992607	-3.7040648716065214	-2.7617158241569433	2.4834486421547943
Skcos17497	0.18078764808783104	-18.9827672849534	-0.7680752121608084	-0.13350139809209696	-2.8274258127799903	0.4753866528644016
Skcos22428	-24.54830061634321	4.7933905472826535	-16.62216860897914	6.650852780778554	-5.929894860272236	-16.605984711947542
