geneID	S1	S2	S3	S4	S5	Control
Skcos3414	1.4358754037805268	0.2712520994027591	0.8586520635834167	-0.24854482230464456	0.1865643148342727	0.7916338051605813
Skcos16456	1.2517640371129026	0.40773303043084147	0.9114651393373746	0.5365390630763224	0.6451631590235722	0.4178177344741303
Skcos23455	1.4420067466337387	0.7945423175324208	0.8729491455899223	0.10070345763642169	0.20205703761552238	0.704745879967145
Skcos20018	1.375627683400795	0.6831733206613638	0.8496198890183491	0.18457178011388486	0.3008429660289735	0.7230640430177894
Skcos5028	-0.5088037787241971	-72.94374952615627	-1.7087742818760305	-5.006030677769555	-5.128795583911633	0.15431889968091841
Skcos1171	1.3841435423288502	0.8113786392272689	0.8737417875241043	0.2311462921186061	0.2933787715050367	0.6601647567909992
Skcos27041	1.6791780342554212	0.6280662282956678	1.259772268618461	0.05522029518032907	0.5103195738172198	0.29215009951303617
Skcos26222	1.280683687885063	0.07638546476236241	1.0461322679034595	0.2140889701750144	0.6615117699928958	0.2855505534069189
Skcos5700	1.0306524795548893	-2.200684686071905	0.3660986667091603	1.183221763001775	0.9719241947173334	0.15119288596241173
Skcos1345	-1.111871740074617	-108.1633042926418	-3.274242577327019	-6.548424538525892	-5.109406111938632	-0.7281413462057851
Skcos17727	1.372178459678247	0.5982728025908193	0.8496410188680009	0.21147804835206088	0.29325124283857784	0.72824254150794
Skcos7205	1.38268754016912	0.6820916821874257	0.8616975926806392	0.22108624980006839	0.36789131988329477	0.6838044059890424
Skcos21122	1.6804461855663053	0.4728781423083347	1.2071245724372879	-0.015215804555334249	0.5282836888451203	0.32239661313963064
Skcos18755	0.7716527032240734	0.6098228537351253	0.2653344500252239	1.0884270720374525	0.9954249396550129	0.427804565238772
Skcos14696	1.653798789468107	0.6330525110273466	1.0883065926860809	0.17937736496845272	0.5099407544924607	0.5285391682667605
Skcos6341	0.6528534230113608	-72.16278151302566	-0.9141606371321438	-5.333347795873926	-8.358632301450568	0.19909631925295013
Skcos25797	1.1808924361946056	0.43320520733707313	0.618153515928604	-1.705794846752326	0.0962490977222797	0.27770264812365814
Skcos14282	0.16105435592993553	-5.605833585324116	0.07744284694426136	0.529821804411786	0.9657108344907718	0.6669906522906606
Skcos12986	1.2208963064840637	-0.6139551351544913	1.0022135077549166	0.05709478623362693	0.6399101453732775	0.5129789477327824
Skcos14734	0.7853186954930627	0.5963099512818982	0.23811562723006138	1.0400180608491254	1.076976744046896	0.6444117903470957
Skcos23892	1.8971083246973452	0.8218938478775252	1.3966878416698771	-1.2152343851231318	-2.405742247522364	0.24711935282347253
Skcos20028	1.537389468044611	-0.5972987251270568	0.8677057358688278	0.029069124769771467	0.1854674723229928	0.7739993989234389
Skcos24188	1.3158517188945398	-0.8298047486978782	0.47321630704612216	-1.8718177439951906	0.4905724654895004	0.23324994099421456
Skcos21919	-0.9894458887106581	-54.78662539321063	-4.409863845044569	-6.1790485872397145	-5.157815076437253	0.526424470644654
Skcos17497	0.4571762073784086	-12.92081469080482	-0.2052206575239377	0.23777244780014814	-1.6428439840681548	0.662834438238258
Skcos22428	1.2618543362784886	-0.7732724953631241	0.7121012961634455	-0.9021052613093027	-0.029510122070897676	0.7109787881625992
Skcos17234	0.14160293239289362	-15.407245281603755	-1.0069097770527977	-0.4534183476542241	-2.39922301091767	0.6145122131210053
Skcos7222	0.09547608213749738	-30.271331107100373	-1.9353636392906026	-3.904916794384027	-2.2201828855985783	0.5534582443005187
Skcos15604	-0.5324684727087239	0.8262728407490713	0.9701652672686255	0.3409485186693946	1.1291652735985733	0.4632615773635162
Skcos2226	-0.08006925537477515	-30.11830871149368	-2.0060934714590606	-1.9489629241946695	-3.8495262635589738	0.517799393602374
Skcos15698	0.5182108731117349	-10.131022243598252	0.25496259267276994	0.27503277597504333	0.40055243688592435	-0.2695592846127774
Skcos5199	1.6607147419932338	0.2979121335389586	1.114470711342684	-0.18542861624973755	0.4052567577312125	0.19860891282624665
Skcos22754	1.6428554356691851	0.5453753505217505	1.2125550478707119	0.2085904671662186	0.6344074170977321	0.3078912575039496
Skcos25322	2.1060240171898705	0.7377056915092427	1.5658857037730487	-1.36425527379656	-2.1162952329429903	0.19510320300323114
