geneID	S1	S2	S3	S4	S5	Control
Throt5843	0.45391320513706496	0.6087847875497403	1.0126346451714903	1.0335500149297814	0.5070622106982692	1.412335213926668
Throt11275	0.5667715152287801	2.5144991299966226	1.0271191915658806	0.6925487435812884	0.3916437449294244	0.8550765538823066
Throt780	2.841537590330858	-0.16264744035883943	0.29708383577061037	0.5534997919302053	0.7518594181978769	0.15831889753322936
Throt7308	3.730810494271625	-0.31034614864372057	0.3493269868593165	0.4936782256952979	0.6657225891395689	0.10843910932078163
Throt65	5.029547597476086	-0.3354689286975872	0.6563110049136319	1.0028691152168867	0.981967450152649	0.09816820082372664
Throt1569	2.5318298728337036	-0.26273655577505445	0.27621105284389946	0.39861033785342603	0.5238848478682434	0.25427011536318966
Throt19215	0.49153459299468666	2.350033198773899	0.9132700239400053	0.5231947313562134	0.324660685733247	0.9544574230222259
Throt13668	0.09460049895857052	1.6385068978089314	0.660772314636951	0.704867623401761	1.1193670566234937	0.7013795995486753
Throt3878	2.8897819403924583	-0.0940100145949233	0.5439173466879735	0.9216460750420833	0.11763956181396494	1.0574037716661562
Throt9047	0.5302501314379247	2.4186318200841845	0.8707519654029798	0.5340979676645518	0.24342145945295196	0.9020885452855447
Throt83	3.789696395848236	-0.11388178697143939	0.43482620385107107	1.8268905925229393	0.7549620284565257	0.3140799054585571
Throt2958	0.4313047821042947	0.12484943428621871	0.43333662253214006	0.34636735652871536	-0.1186162883055631	-0.2559156438160608
Throt12312	4.917288787322403	-0.15341256323283367	0.6139074498065189	0.7633712639965609	0.7585849940126917	0.31151147100539245
Throt66	3.9936336110497583	-0.03440300262982367	0.6322217914812339	1.0728448825026229	0.5585024255925092	0.47194963873545265
Throt134	3.916752147022627	-0.18476509459132923	0.601553627276703	1.941545782344054	0.9564937935303373	0.3803872364825414
Throt14526	0.6665239719257345	1.5357286998319963	0.8650294921740241	0.6781060617398579	0.32127707243829146	0.6475988049059187
Throt6026	2.0946649828409027	0.06459544244341443	0.27061373142222744	0.3421600103477053	0.450366199896173	0.20408019568473718
Throt6023	3.214885005249171	-0.1389255778757973	0.37697912312704296	0.6546529080452742	0.677023833821147	0.13463821779771595
Throt2150	5.451155432472284	-0.2673681771247461	0.6170632294135387	0.5242720261952601	0.5597768260339259	0.9244413761816805
