delta	P(X1/X2>2)	P(X2/X1>2)
Skcos1	-0.701388489480872	9.78046342074053e-06	0.520567939503554
Skcos10	-0.700202760017956	0.016931270940011	0.51132649417701
Skcos100	-2.79934527443562	0	1
Skcos1000	-1.18002882482266	0	1
Skcos10000	-1.4371385075461	0	1
Skcos10001	-1.64807106551813	0	1
Skcos10002	-4.2530345736271	0	1
Skcos10003	-1.04256042715403	0.000186412996242816	0.779078624793227
Skcos10004	-2.08788290219294	8.45453774348494e-14	0.999908390917636
Skcos10005	-0.513941298390498	2.42513207045072e-07	0.22417399286348
Skcos10006	-0.858894346419603	0.0297174503357392	0.589452247117395
Skcos10007	-0.536561998129539	0.0750611482393787	0.428529418358911
Skcos10008	-1.87453248243658	2.14510775579962e-06	0.984794671488474
Skcos10009	-1.90301313986192	0	1
Skcos1001	0.428518899511653	0.295725892694798	0.0125320513322789
Skcos10010	-0.536561998129539	0.0750611482393787	0.428529418358911
Skcos10011	-3.09704758312997	2.95513524474503e-14	0.999987678219208
Skcos10012	-0.858894346419603	0.0297174503357392	0.589452247117395
Skcos10013	-2.37799273649671	2.37558191227242e-11	0.999664371925727
Skcos10014	-1.14684853633585	0.000827329278437537	0.795429528227846
Skcos10015	0.0883992345890361	0	0
Skcos10016	-1.72897637004003	9.67305479375315e-09	0.994519945823265
Skcos10017	-0.536561998129539	0.0750611482393787	0.428529418358911
Skcos10018	-1.3081411666356	0	0.991786760273851
Skcos10019	-1.99620194407759	0	0.999999907645228
Skcos1002	-0.905301886594951	0	0.952640895396372
Skcos10020	-1.39171978610073	8.16118195381398e-07	0.952043951696651
Skcos10021	nan	nan	nan
Skcos10022	-0.779941775465261	3.07514442365291e-05	0.597000963259576
Skcos10023	-0.536561998129539	0.0750611482393787	0.428529418358911
Skcos10024	-0.0886781258423104	0	0
Skcos10025	-2.48218494026669	0	1
Skcos10026	-2.94490553296286	0	1
Skcos10027	0.426675757562468	8.7704152370686e-05	0
Skcos10028	nan	nan	nan
Skcos10029	-2.13456967585876	1.10034052505304e-17	0.999990526128767
Skcos1003	-1.15928925528005	0.0102354972892535	0.72471995345905
Skcos10030	-0.858894346419603	0.0297174503357392	0.589452247117395
Skcos10031	-0.858894346419603	0.0297174503357392	0.589452247117395
Skcos10032	1.00971719615258	0.659921790890954	0.0142016993482689
Skcos10033	-0.536561998129539	0.0750611482393787	0.428529418358911
Skcos10034	nan	nan	nan
Skcos10035	-0.0033281829469586	0	0
Skcos10036	nan	nan	nan
Skcos10037	nan	nan	nan
Skcos10038	-2.18397795406049	8.60639634296272e-16	0.999970776188928
Skcos10039	-0.804323572764893	0.00021455722509872	0.618721699723171
Skcos1004	-1.3387225926489	1.29624409016238e-08	0.960714645864439
Skcos10040	-0.990041833623182	3.75600702756835e-05	0.764713203616194
Skcos10041	-1.30845492606219	0	0.999970034875929
Skcos10042	nan	nan	nan
Skcos10043	nan	nan	nan
Skcos10044	0.616177304018358	0.433100485901766	0.0162680679352838
Skcos10045	-1.15928925528005	0.0102354972892535	0.72471995345905
Skcos10046	-0.877604029181937	1.14131358624992e-06	0.720959468636944
Skcos10047	-3.64430424734295	0	0.999999999979114
Skcos10048	-0.347327849676094	0	0.035195763126468
Skcos10049	-1.55141409092988	0	0.99999993431213
Skcos1005	-2.34912262227717	2.85544262271688e-06	0.988772277533849
Skcos10050	-0.454733157938991	0.00954189735292433	0.316478082557564
Skcos10051	0.25066053901668	0.231083729013783	0.0283692326267701
Skcos10052	nan	nan	nan
Skcos10053	-0.536561998129539	0.0750611482393787	0.428529418358911
Skcos10054	nan	nan	nan
Skcos10055	-1.14684853633585	0.000827329278437537	0.795429528227846
Skcos10056	-0.536561998129539	0.0750611482393787	0.428529418358911
Skcos10057	-0.234715423964148	0.0601084147332266	0.238773573032117
Skcos10058	-1.44728555223995	1.87182203272608e-07	0.961175538636256
Skcos10059	nan	nan	nan
Skcos1006	0.223221612233678	0	0
Skcos10060	-1.4506722357449	2.29722035014746e-05	0.923602042233026
Skcos10061	-2.15032101717864	0	1
Skcos10062	-0.0033281829469586	0	0
Skcos10063	0.444548364224125	0.382921972894133	0.0691183627839322
Skcos10064	1.24311924713436	0.758798206007413	0.00526855022429835
Skcos10065	nan	nan	nan
Skcos10066	-0.536561998129539	0.0750611482393787	0.428529418358911
Skcos10067	-1.01923391019166	0.00204673126236224	0.703446900919233
Skcos10068	-1.6799665693686	0.000984678287163032	0.906482274465695
Skcos10069	-1.69191937543824	2.30241790129855e-05	0.956175855754519
Skcos1007	-1.17955155110411	0.00255341491349561	0.75870004935924
Skcos10070	-1.04968983830809	5.26045945486403e-05	0.800929753963326
Skcos10071	-1.9542584975837	4.51758708724487e-07	0.989501551936257
Skcos10072	-1.16899512951863	0	0.993295204647764
Skcos10073	nan	nan	nan
Skcos10074	-1.46380711631836	0	0.99924967938449
Skcos10075	-1.77610084086389	2.23569305468272e-09	0.996035480342664
Skcos10076	-2.07212367401592	8.14414674734544e-05	0.965633818699296
Skcos10077	-1.25744530476314	2.7577417691916e-11	0.979556077756424
Skcos10078	0.684515340595288	0.483783231997303	0.022056789591262
Skcos10079	-0.843336523022984	0.000304856628736734	0.6529387242533
Skcos1008	-1.32183158262553	4.70272307472926e-08	0.947285861813729
Skcos10080	-1.44753799117519	2.00754838472575e-06	0.945174525748494
Skcos10081	nan	nan	nan
Skcos10082	-0.518996637633172	0.0643544298370969	0.419139764156918
Skcos10083	nan	nan	nan
Skcos10084	-2.16049516238138	2.3720321829647e-18	0.999993466336961
Skcos10085	0.747020766051507	0.533299409884595	0.0350084192317259
Skcos10086	0.880696508728901	0.717089656655166	0
Skcos10087	-1.05944825017555	4.43677793196434e-06	0.838057006088947
Skcos10088	-1.16082112712804	5.13940959935427e-11	0.960088577508722
Skcos10089	-0.143734619151705	0	0.0232445099331945
Skcos1009	-1.57095305814795	2.51909136761993e-07	0.977267691658611
Skcos10090	-1.6799665693686	0.000984678287163032	0.906482274465695
Skcos10091	0.0473818534851504	0	0
Skcos10092	-0.195557043118935	0.0629996505605215	0.229413319120956
Skcos10093	-0.881747683580106	0	0.832055846916254
Skcos10094	nan	nan	nan
Skcos10095	nan	nan	nan
Skcos10096	0.76280534028259	0.550282602216738	0.00025517831759313
Skcos10097	nan	nan	nan
Skcos10098	nan	nan	nan
Skcos10099	-1.19937306911184	3.95532657560135e-08	0.921520744597094
Skcos101	-0.467659497382223	0.019901339224822	0.348464567467682
Skcos1010	-0.536561998129539	0.0750611482393787	0.428529418358911
Skcos10100	-2.5450298204966	2.49121471540965e-07	0.996878201280714
Skcos10101	-2.00231829722498	0	1
Skcos10102	-0.78534853712034	0.0240910375893656	0.554940918565453
Skcos10103	0.0312069274168897	0	0
