K10632	46	238	0	1	1	1	1	1	5	0
K03644	1433	4935	566	206	377	216	229	276	215	255
K03648	16	323	0	8	3	6	0	1	3	0
K16185	611	2065	97	37	20	36	28	22	70	10
K06693	11	679	7	8	4	12	5	5	17	11
K06694	72	435	11	8	2	1	0	1	5	2
K13917	38	619	1	5	3	5	0	0	4	3
K06215	9808	543	1270	52	253	421	112	128	447	199
K07342	4159	5889	634	142	111	305	148	153	241	188
K11644	2760	12769	575	201	93	233	44	122	300	75
K17586	7	60	0	1	0	1	0	0	0	0
K17584	1699	1840	623	150	276	186	149	198	173	205
K17583	2230	730	1633	21	91	342	218	331	380	410
K11649	462	1138	58	15	11	28	5	4	50	6
K10597	81	3806	40	46	22	36	12	17	80	4
K00602	8157	377	1520	8	68	146	61	101	163	158
K10591	1481	6921	440	127	130	201	52	63	319	60
K11519	1224	96	59	23	6	22	3	7	9	4
K11518	2138	2903	479	43	54	147	57	81	145	107
K11517	183	78	22	1	2	6	1	3	0	2
K06963	553	213	296	7	8	54	69	72	49	82
K06961	2638	700	972	14	82	263	124	167	232	254
K10598	78	459	9	4	1	15	1	0	8	4
K10599	556	1577	77	21	15	58	20	20	73	22
K06965	74	393	5	2	0	4	0	0	3	0
K12736	267	661	13	7	6	25	2	2	17	2
K12737	58	404	3	5	1	2	0	0	6	0
K12734	59	167	10	2	0	2	2	2	5	2
K12735	55	391	10	5	3	7	0	1	7	0
K12733	419	1106	41	79	23	28	3	0	11	2
K01868	10546	6900	1998	294	162	692	242	309	892	430
K07507	16	101	0	3	0	2	0	0	0	0
K08994	890	3110	324	53	23	205	65	83	198	105
K01869	4755	1216	479	56	43	292	51	76	239	124
K15287	30	915	11	11	4	12	4	4	30	3
K07509	868	441	24	2	0	1	2	2	6	4
K07508	226	217	6	2	0	1	0	0	7	0
K11423	948	4519	329	107	59	163	56	73	181	56
K11422	33	280	5	4	0	3	1	1	4	0
K11426	7	237	1	1	0	2	2	0	2	2
K09807	35	1016	13	6	0	42	4	4	41	9
K10773	23	370	3	5	4	5	6	0	8	0
K02641	61901	87093	16859	12048	4577	4366	1518	1822	4558	1763
K10777	9	644	1	2	2	7	3	3	8	3
K00416	581	954	69	29	11	31	14	6	34	16
K01900	44	1699	334	14	20	475	291	314	452	552
K14537	4666	2758	2661	43	236	544	397	508	658	584
K01948	9073	11836	1234	1198	241	501	97	156	548	218
K14535	953	707	293	8	12	88	57	54	83	88
K05928	105	176	5	6	2	7	1	1	6	2
K14820	5756	1794	1986	14	107	410	285	337	389	476
K00413	2801	7118	550	125	115	288	105	110	385	127
K00698	133	1767	129	73	73	231	32	14	132	22
K10357	653	9994	178	97	39	102	25	16	145	6
K00344	1727	1765	119	64	27	131	17	15	87	10
K12864	53	1222	8	16	16	13	4	2	22	4
K08504	258	1047	74	23	24	71	10	15	122	13
K14327	1305	5142	256	77	82	119	26	19	141	38
K14326	5900	4332	3050	151	284	778	469	540	866	678
K00520	31	263	2	1	0	0	0	0	2	2
K01835	867	751	22	34	5	9	4	8	12	14
K01834	9310	3543	936	77	83	340	152	161	361	243
K01836	161	1404	85	18	21	36	13	9	86	16
K00528	13	460	3	7	0	8	0	0	6	0
K14525	412	1279	8	24	2	8	4	2	8	5
K02516	1285	443	479	2	19	70	34	70	81	70
K00025	9	1356	25	15	2	26	11	5	26	3
K14213	1300	3032	1354	595	1157	868	719	915	501	855
K00794	48	1591	42	24	6	65	10	12	79	15
K02908	21537	2610	3218	172	374	649	479	555	698	720
K00021	431	1234	61	29	16	45	18	26	60	31
K17900	3020	5326	725	138	108	260	163	194	399	219
K02900	14980	2332	2460	187	264	637	384	496	653	594
K17907	49	1419	24	8	6	8	1	0	16	2
K02902	334	486	27	5	2	17	1	6	3	7
K02903	52461	9089	5827	343	543	1222	850	747	1314	1282
K15181	68	696	10	10	3	23	5	0	18	5
K00232	1143	845	78	17	12	27	8	3	35	11
K00234	63	3476	129	31	63	208	84	106	302	110
K00235	31	2195	48	19	19	105	47	35	147	47
K00236	31	1206	9	5	2	41	12	2	28	7
K01340	21	1345	9	12	16	68	6	5	51	11
K15637	12	534	4	4	0	1	0	1	8	1
K15634	174	306	8	2	1	5	3	3	5	3
K00022	14	52	0	0	0	4	0	1	0	0
K15631	518	2014	41	26	8	27	2	4	22	4
K14859	4179	1094	1517	15	86	379	276	279	350	345
K14589	249	173	127	0	5	26	13	19	28	29
K14855	4085	590	2064	24	151	441	307	329	516	455
K04536	230	1680	32	48	15	25	8	3	37	6
K01014	26	98	11	3	0	3	1	1	9	0
K14850	2954	496	933	25	55	208	106	189	174	244
K01011	683	476	230	6	3	193	65	66	216	106
K14852	5807	1549	2359	27	173	591	339	431	686	497
K01637	1692	1254	132	13	8	25	8	8	27	7
K00833	169	178	9	2	0	3	2	1	3	0
K00831	221	9288	131	110	187	298	72	67	585	76
K05309	143	46	11	5	0	4	0	0	6	0
K14455	7535	761	431	19	41	75	14	28	85	34
K14457	9	169	1	4	3	0	0	2	4	0
K01120	1314	6085	170	106	31	96	30	30	172	45
K02636	14642	25029	2572	1335	519	842	225	241	1006	233
K00891	1840	1250	184	37	15	70	10	22	55	22
K15452	1780	482	582	4	46	78	65	76	78	119
K15982	87	581	13	19	8	4	0	6	8	1
K15456	591	1633	171	27	5	50	40	42	45	63
K15455	589	233	415	0	12	96	88	92	89	130
K05312	262	256	55	6	8	15	0	3	19	5
K05316	41	1367	22	6	7	224	23	32	195	23
K09391	389	2161	139	27	13	29	8	11	24	9
K12859	53	183	15	18	25	45	6	13	56	18
K12858	65	842	11	6	1	2	3	0	8	4
K12852	416	1371	53	18	3	25	1	7	28	3
K12850	321	2016	28	33	14	101	32	22	128	52
K12857	221	2858	21	28	12	23	3	0	21	8
K12856	2996	12223	693	197	152	294	82	106	377	70
K12855	366	2430	77	35	16	43	13	19	70	9
K12854	643	5578	135	48	34	71	15	30	118	19
K02875	24716	4971	3146	176	303	765	411	494	728	840
K02876	1418	1806	208	29	21	94	24	24	62	41
K02877	28733	4143	7028	854	1584	1896	1252	1469	2018	2022
