K14683	12	87	3	10	4	5	2	1	42	2
K02732	0	20	1	0	0	1	1	1	5	1
K02731	4	16	5	0	3	2	0	0	7	1
K15424	435	521	512	146	225	217	157	246	135	174
K02737	5	27	2	3	5	13	4	4	8	1
K02736	4	26	5	2	10	2	0	0	13	1
K02735	0	22	3	2	5	2	3	0	6	2
K02734	5	24	2	0	0	5	5	0	0	1
K02112	1171	78	206	190	199	78	16	33	105	37
K02111	2141	153	306	351	293	70	58	37	130	63
K02115	257	300	122	74	82	59	12	23	42	12
K02449	0	3	0	0	0	0	0	1	0	1
K01649	29	4	16	1	9	0	1	1	2	2
K12848	0	2	1	0	0	0	0	0	1	0
K12849	0	5	0	1	0	0	0	0	0	0
K12844	2	0	0	1	0	0	0	0	0	0
K12845	39	9	7	0	1	4	3	0	4	1
K12846	0	1	0	0	0	0	0	1	0	0
K12847	2	5	7	1	4	0	0	1	3	3
K01647	14	9	3	0	0	0	3	1	1	2
K12842	3	13	1	0	0	0	0	1	0	0
K12843	0	6	0	1	0	2	0	0	0	0
K03868	30	104	54	24	50	43	30	30	21	32
K03869	116	181	177	78	143	71	85	82	61	85
K03251	28	17	22	0	2	0	1	0	3	1
K03514	23	46	29	9	10	9	20	4	10	9
K03517	1	5	2	0	0	6	4	0	0	0
K03511	0	4	1	0	0	1	0	0	0	0
K03884	0	0	0	0	0	0	0	0	0	0
K03885	36993	22546	31996	13920	22601	26860	14939	13038	16957	13777
K03883	0	0	0	0	0	0	0	0	0	0
K03881	1	0	0	0	0	0	0	0	0	0
K02209	0	7	0	0	1	0	0	0	1	0
K02202	2	2	1	1	0	1	0	1	1	0
K03083	14	148	8	3	0	5	2	0	2	2
K03240	6	5	8	0	1	1	1	0	0	1
K03242	186	94	31	3	4	15	15	6	4	6
K03243	11	13	6	1	5	7	5	4	7	6
K03245	21	7	3	0	0	0	2	2	1	1
K03246	31	22	15	2	3	7	0	3	6	4
K03247	33	12	13	1	3	1	3	0	3	2
K03248	18	19	3	4	2	4	2	1	1	8
K03249	36	15	23	0	2	13	2	3	4	1
K12190	3	3	0	0	0	1	0	0	3	0
K12191	0	1	0	0	0	3	0	0	3	0
K12196	0	6	7	4	0	5	0	2	7	1
K12197	4	13	2	2	1	1	0	0	2	1
K12194	34	89	14	5	13	10	3	6	32	3
K12195	3	3	1	0	0	0	1	0	0	0
K06100	8	10	1	1	2	0	0	3	0	0
K12198	0	9	3	2	5	4	2	1	14	4
K12199	0	0	3	2	2	1	5	0	1	0
K03644	4	5	5	1	4	7	1	2	2	5
K16185	26	58	5	1	1	0	0	0	0	1
K06693	522	1213	922	166	197	518	405	479	194	364
K13917	6	11	9	5	11	11	1	2	12	7
K03941	124	209	29	16	11	10	2	3	14	2
K06215	63	14	14	0	16	8	5	3	15	8
K04854	18	36	22	7	21	12	10	17	5	22
K07342	14	12	7	0	1	6	0	0	2	1
K11644	35	31	48	10	16	24	6	14	6	20
K17586	0	1	0	0	0	0	0	0	0	4
K17583	5	2	8	2	6	2	5	3	1	1
K11649	2	5	1	1	0	1	1	2	0	0
K01867	495	857	648	274	526	400	329	445	229	374
K10597	0	7	0	0	1	3	0	0	10	0
K10591	10	58	10	6	7	17	4	1	20	3
K10592	5	6	0	0	0	5	0	0	0	0
K11518	4	5	0	0	2	2	0	0	0	0
K11517	0	0	0	0	0	0	0	0	0	0
K06961	11	5	12	0	7	5	1	2	3	1
K10599	0	18	0	2	0	1	0	2	3	2
K06965	0	2	0	0	0	0	1	0	0	0
K12736	4	0	0	0	0	1	0	0	1	2
K12737	0	0	9	0	2	2	1	1	3	3
K12734	0	2	0	0	0	1	0	0	1	0
K12733	0	1	0	0	0	0	0	0	0	0
K01868	31	31	26	7	13	13	2	5	9	2
K08994	19	24	27	4	14	10	6	2	12	2
K01869	34	5	5	1	4	8	0	3	3	4
K01883	10	8	3	0	4	2	6	3	4	1
K10389	0	4	0	1	0	1	0	1	0	0
K07509	0	0	0	0	0	0	0	0	0	0
K07508	0	1	0	0	0	0	0	0	0	0
K11423	2	8	9	1	4	8	2	0	4	3
K11422	2	3	1	0	2	1	0	0	2	0
K10773	45	79	73	9	9	29	18	16	12	26
K02641	414	363	425	804	376	172	50	55	122	51
K10777	0	3	1	1	0	1	0	1	2	0
K00416	10	11	2	1	0	2	0	0	4	0
K01900	8	9	6	2	0	1	0	3	0	0
K03155	7	4	4	3	2	0	1	3	1	1
K00411	28	39	4	4	6	4	1	3	5	5
K05928	7	2	0	0	0	0	0	0	0	0
K14820	17	2	13	0	2	2	4	2	0	2
K00413	29	30	12	5	3	6	3	2	6	0
K00698	38	58	34	25	17	22	12	17	23	10
K10357	1	31	9	5	2	1	2	2	6	3
K00344	27	18	0	6	4	10	2	0	2	4
K08504	0	4	2	0	0	3	0	0	3	0
K14327	6	12	16	8	3	4	7	3	5	2
K14326	35	30	24	3	7	3	1	3	6	8
K05601	71854	43122	61167	24612	40318	50461	29094	24397	31449	27801
K01835	755	1197	916	280	296	302	379	344	236	378
K01834	36	38	13	7	4	6	4	4	7	10
K01836	4	13	2	1	0	2	0	1	2	0
K05236	6	51	2	3	3	7	1	0	7	0
K00797	3	7	0	1	1	1	0	1	0	0
K14213	0	2	0	2	0	4	0	0	1	0
K00026	7	1	1	0	0	0	1	0	1	0
K02908	113	69	64	6	12	17	9	11	24	17
K03152	0	8	0	0	0	0	0	0	0	4
K02905	40	29	15	2	6	2	2	2	4	4
K17900	2	1	0	0	1	2	0	0	1	0
K02900	303	99	162	16	26	45	44	44	35	59
K02901	568	172	207	1	40	35	25	20	25	44
K02902	7	1	0	1	0	0	0	0	0	0
K02903	67	57	19	1	7	3	6	5	3	1
K00231	1	6	0	0	0	0	1	0	1	1
K00232	0	5	1	0	0	3	0	0	5	0
K00234	4	20	8	0	4	10	9	6	10	6
K00235	9	39	9	0	4	6	9	7	4	2
K00236	1	12	4	0	0	1	4	0	1	2
K14209	3	9	3	0	3	1	3	0	1	0
K15634	0	0	0	0	0	0	0	0	0	0
K15631	4	9	2	6	0	4	4	0	0	0
K02694	46	1	4	2	0	1	0	3	0	1
K02690	1153	111	195	250	280	464	110	80	552	122
K02693	0	0	0	0	0	0	0	0	0	0
K14855	16	3	6	0	11	0	1	2	0	5
K04536	16	9	9	3	2	1	1	0	2	0
K14857	28	6	17	2	9	1	1	5	2	2
K14856	5	10	4	0	4	1	1	5	4	2
K01012	1	4	1	1	0	1	0	0	1	0
K01011	0	0	0	0	0	1	0	0	0	0
K14852	1	7	8	0	7	3	1	2	0	0
K12879	211	334	400	92	164	247	231	192	64	107
K09560	5	7	0	0	1	0	2	1	0	0
K00833	0	0	0	0	0	0	0	0	0	0
K00831	0	76	7	4	3	9	5	8	6	5
K14455	14	5	2	3	3	1	1	2	3	5
K01120	15	20	25	8	12	14	6	4	20	5
K02636	152	231	158	124	106	113	22	24	93	30
K15452	186	302	279	100	227	103	122	128	97	136
K15456	21	43	40	8	5	17	16	18	8	17
K15987	22	9	3	3	2	1	1	0	1	2
K05312	0	1	0	0	1	0	0	0	1	0
K09391	1	5	0	1	2	0	0	0	1	2
K12859	0	1	0	0	0	0	0	0	0	0
K08293	0	4	0	0	0	1	0	0	0	0
K12852	5	11	0	1	1	3	1	0	3	1
K01652	21	16	20	1	1	2	2	3	0	2
K12857	0	4	0	0	0	0	0	2	0	0
K12856	13	24	14	6	2	3	2	4	13	0
K12855	0	3	1	0	0	2	1	0	0	0
K12854	2	9	4	3	0	6	0	0	2	0
K02875	62	54	8	1	10	1	6	0	4	16
K02876	3	2	1	0	0	0	0	0	1	1
K02877	450	115	151	13	22	46	46	24	32	50
K02870	474	140	129	7	44	22	35	20	16	36
K02871	1	3	0	0	0	0	1	0	0	0
K02872	88	38	27	0	10	6	4	4	3	1
K02873	160	62	58	2	13	7	5	6	8	20
K03872	1	5	0	0	0	2	0	0	1	0
K02879	28	31	5	4	11	5	3	1	3	1
K03500	3	0	0	0	0	0	0	0	0	0
K06027	0	0	0	1	0	1	0	0	3	0
K03470	0	8	8	0	2	0	0	0	3	1
K13106	1	0	1	0	0	0	0	0	0	0
K13102	0	0	0	1	0	1	0	0	1	0
K10589	2	13	7	0	6	7	0	1	6	5
K13100	0	10	0	0	1	0	0	0	1	1
K11293	0	2	1	0	0	1	1	0	1	0
K03094	16	50	23	7	6	20	2	6	12	4
K03097	306	269	40	14	13	24	7	16	23	7
K12501	0	0	0	2	0	4	0	0	2	0
K03259	33	35	10	3	6	5	2	1	2	0
K03258	5	2	2	1	3	0	0	2	0	1
K03257	660	149	1201	245	671	446	324	312	627	410
K03256	4	0	5	0	0	4	0	1	1	0
K03255	38	53	25	13	23	13	12	21	22	18
K03254	20	27	12	0	9	4	1	4	1	2
K03253	21	24	16	1	13	0	1	3	4	2
K03252	35	28	12	0	10	3	0	3	3	2
K06119	3	30	2	6	5	6	0	1	12	2
K03250	26	12	8	0	5	3	3	1	3	7
K12180	0	4	0	0	0	0	0	0	1	0
K12183	0	9	0	0	0	1	0	1	1	0
K12185	0	4	1	0	0	2	1	2	2	0
K12184	0	3	0	0	0	3	0	0	0	0
K12189	0	1	2	0	0	0	0	0	0	0
K12188	0	2	0	1	0	0	0	0	1	0
K03650	6	0	0	0	0	0	0	0	0	0
K06689	23	73	11	5	5	9	6	3	8	7
K06685	25	85	12	9	15	18	3	2	5	6
K16535	3	2	1	2	3	1	1	0	1	0
K16536	1	10	6	2	4	5	3	3	8	0
K03955	7	12	3	2	1	0	0	0	0	4
K06207	26	12	18	14	33	25	2	2	12	3
K07374	7619	9574	12954	4173	4767	11020	6953	12117	4323	12642
K07375	14960	14078	22105	10012	6496	18652	10848	20082	7791	22434
K07376	1	15	12	1	9	1	0	2	4	2
K11984	115	263	190	39	34	128	83	74	37	80
K10583	2	2	1	1	0	1	0	0	2	1
K10582	5	5	0	1	0	2	2	0	1	0
K10580	2	3	1	1	0	1	1	2	1	0
K10587	0	3	1	1	0	1	0	0	2	0
K07977	3	21	0	3	1	1	0	0	2	1
K11292	10	9	7	2	0	7	2	3	3	11
K06972	3	4	5	20	32	20	1	3	26	3
K11294	13	6	7	1	0	2	0	1	1	3
K11295	12	30	4	5	1	1	1	1	3	0
K00759	0	2	1	0	0	1	0	0	0	1
K00753	0	2	0	0	0	1	0	0	0	0
K00750	0	0	0	0	0	0	1	0	0	0
K07573	10	11	15	10	4	8	4	6	9	3
K10903	0	2	1	0	0	0	0	0	0	0
K10901	358	517	554	211	437	215	250	266	180	236
K07575	4	1	0	0	2	0	0	0	0	0
K11187	4	11	4	1	8	5	4	2	4	1
K11364	0	2	0	0	0	1	0	0	0	1
K11366	0	4	1	1	0	0	1	0	2	0
K12815	0	11	2	0	0	0	0	1	1	0
K11166	0	0	5	0	0	0	0	0	0	1
K07889	5	37	8	3	4	13	5	4	17	3
K01939	45	42	25	6	10	6	10	7	4	9
K01934	0	8	2	0	0	2	1	0	2	2
K01937	21	0	2	0	1	1	0	0	0	4
K00357	0	1	0	0	0	1	0	0	1	0
K05956	0	0	0	0	0	2	2	0	0	0
K05954	231	290	251	99	100	72	105	103	76	91
K05955	3	3	6	2	2	1	0	0	1	0
K07151	3	29	9	4	6	7	3	0	5	2
K00681	0	5	0	0	1	5	0	2	0	1
K07515	0	0	0	0	0	0	0	0	1	0
K08515	2	23	2	1	2	5	1	0	2	0
K08517	0	1	0	0	0	0	1	0	1	0
K08516	2	8	1	1	0	3	0	0	6	0
K07901	61	28	16	13	5	28	6	6	30	7
K01809	2	15	2	3	0	1	0	0	1	1
K01802	20	16	10	5	12	4	5	2	8	0
K01803	16	32	5	8	12	8	1	0	3	1
K01807	20	6	5	2	5	3	0	1	6	0
K01247	0	0	1	0	0	5	0	3	0	0
K01244	1	0	1	0	0	0	0	0	1	0
K10884	3	8	5	1	1	0	3	0	0	0
K02918	83	53	15	0	7	4	2	2	8	3
K02913	0	2	0	0	0	2	0	0	0	0
K02912	1787	223	298	21	63	59	56	47	64	77
K02910	170	24	32	3	14	7	6	3	6	5
K02917	40	41	18	1	7	0	1	1	1	1
K17917	5	14	2	1	1	1	1	4	8	2
K01336	0	30	0	1	0	0	0	1	0	0
K00228	13	11	5	2	0	1	1	2	1	3
K15196	0	3	0	1	0	0	0	0	1	0
K00225	4	2	2	0	0	0	1	0	0	0
K00222	0	0	0	0	0	1	0	0	0	0
K01069	5	17	0	4	2	4	2	0	3	0
K02685	0	0	0	0	0	0	0	0	0	0
K02684	0	0	0	1	0	0	0	0	0	0
K01062	1169	1910	1570	560	1203	653	681	762	532	824
K01792	67	19	25	15	7	11	0	0	15	2
K01061	12	32	19	6	11	22	13	24	15	28
K14864	6	2	2	0	0	0	0	0	0	2
