geneID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control
Throt8335	0.0	0.0	0.0	0.00043994720633523974	0.0002805836139169473	0.0006586169045005489	0.0	0.0	0.000352112676056338	0.0
Throt17908	0.0	0.0007903055848261329	0.0	0.0	0.0002805836139169473	0.0	0.0	0.00045475216007276033	0.0	0.0
Throt17909	0.0	0.0	0.0	0.0	0.0	0.0002195389681668496	0.0	0.0	0.0	0.0003885003885003885
Throt20898	0.0	0.0	0.0	0.0	0.0002805836139169473	0.0	0.0	0.0	0.0	0.0
Throt20899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt20892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt20893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt20890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt20891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt20896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt20897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt20894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt20895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt8158	0.00030769230769230765	0.0018440463645943098	0.00034806822137138876	0.00043994720633523974	0.0	0.0	0.0	0.0	0.0017605633802816897	0.0
Throt14459	0.0	0.0015806111696522658	0.0	0.00043994720633523974	0.0	0.0004390779363336992	0.0004177109440267335	0.00045475216007276033	0.001056338028169014	0.0
Throt14458	0.0	0.0005268703898840885	0.0	0.0	0.0	0.0	0.0004177109440267335	0.0	0.0	0.0
Throt14455	0.0	0.00026343519494204424	0.0	0.0	0.0	0.0	0.0	0.0	0.000704225352112676	0.0
Throt14454	0.00030769230769230765	0.0031612223393045315	0.00034806822137138876	0.0	0.0008417508417508417	0.0004390779363336992	0.0	0.00045475216007276033	0.001408450704225352	0.0011655011655011655
Throt14457	0.045538461538461535	0.17360379346680715	0.09832927253741734	0.04003519577650681	0.03198653198653199	0.07156970362239298	0.11403508771929825	0.11641655297862664	0.03626760563380281	0.09052059052059053
Throt14456	0.0	0.002107481559536354	0.0	0.0	0.0	0.0002195389681668496	0.0004177109440267335	0.0	0.0	0.0
Throt14451	0.00015384615384615382	0.0	0.00017403411068569438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt14450	0.0006153846153846153	0.0	0.00017403411068569438	0.0	0.0	0.0	0.0	0.0	0.000352112676056338	0.0
Throt14453	0.0	0.0	0.0	0.0	0.0	0.0002195389681668496	0.0	0.0	0.0	0.0
Throt14452	0.0	0.0	0.0	0.0	0.0	0.0002195389681668496	0.0	0.0	0.0	0.0
Throt8159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003885003885003885
Throt2079	0.0	0.0	0.0	0.00043994720633523974	0.0	0.0002195389681668496	0.0	0.0	0.000352112676056338	0.0
