delta	P(X1/X2>2)	P(X2/X1>2)
Throt1	0.873826001133454	0.981478230779372	0
Throt10	1.57287197524668	1	0
Throt100	-0.0455970918652797	0	0
Throt1000	0.314313557058978	0.247913934625463	0.0353959714951363
Throt10000	-0.0102793787063438	0	0
Throt10001	0.146097752734928	0.0768727889609068	0
Throt10002	-0.267266032511491	0.0260657206836433	0.198309245832765
Throt10003	0.150080942088239	0.0869372251529626	0
Throt10004	-0.00934252822083618	0	0
Throt10005	-0.00934252822083618	0	0
Throt10006	nan	nan	nan
Throt10007	-0.169233118762809	0	0.125746785855715
Throt10008	0.150080942088239	0.0869372251529626	0
Throt10009	nan	nan	nan
Throt1001	-0.302759533134852	0.0305542233295522	0.235404068809723
Throt10010	-0.488891067223366	0.0180435512617251	0.359304454197154
Throt10011	-0.485753401177196	0	0.148090662772073
Throt10012	nan	nan	nan
Throt10013	nan	nan	nan
Throt10014	0.150080942088239	0.0869372251529626	0
Throt10015	-0.564065384987922	0.00375240634850183	0.402955588472249
Throt10016	nan	nan	nan
Throt10017	nan	nan	nan
Throt10018	nan	nan	nan
Throt10019	nan	nan	nan
Throt1002	-0.64810982013755	0.00366201783642883	0.46340454962021
Throt10020	-0.0855207098829773	0.00034945133878088	0.00414595419456593
Throt10021	0.27480874351049	0.215853873201153	0.0277056648632699
Throt10022	-0.330750079402646	0.0329667439290699	0.260145357760037
Throt10023	-0.169233118762809	0	0.125746785855715
Throt10024	nan	nan	nan
Throt10025	nan	nan	nan
Throt10026	nan	nan	nan
Throt10027	nan	nan	nan
Throt10028	nan	nan	nan
Throt10029	nan	nan	nan
Throt1003	-0.488891067223366	0.0180435512617251	0.359304454197154
Throt10030	nan	nan	nan
Throt10031	nan	nan	nan
Throt10032	nan	nan	nan
Throt10033	nan	nan	nan
Throt10034	0.13840625568521	0.0587880549336206	0
Throt10035	nan	nan	nan
Throt10036	nan	nan	nan
Throt10037	0.626321355696398	0.449842262873952	0.00910706606772505
Throt10038	nan	nan	nan
Throt10039	nan	nan	nan
Throt1004	nan	nan	nan
Throt10040	-0.169233118762809	0	0.125746785855715
Throt10041	nan	nan	nan
Throt10042	nan	nan	nan
Throt10043	0.150080942088239	0.0869372251529626	0
Throt10044	nan	nan	nan
Throt10045	-0.302759533134852	0.0305542233295522	0.235404068809723
Throt10046	-0.488891067223366	0.0180435512617251	0.359304454197154
Throt10047	-0.162692785921217	0	0.113682093037569
Throt10048	-0.0102793787063438	0	0
Throt10049	nan	nan	nan
Throt1005	2.24770191126449	0.99999901966569	0
Throt10050	nan	nan	nan
Throt10051	0.150080942088239	0.0869372251529626	0
Throt10052	nan	nan	nan
Throt10053	nan	nan	nan
Throt10054	nan	nan	nan
Throt10055	-0.870681865762206	0	0.868427753823787
Throt10056	-0.920656560873332	0	0.923475496633963
Throt10057	0.863503520659213	0.615920317976808	0.00176963242023394
Throt10058	nan	nan	nan
Throt10059	nan	nan	nan
Throt1006	nan	nan	nan
Throt10060	0.150080942088239	0.0869372251529626	0
Throt10061	nan	nan	nan
Throt10062	nan	nan	nan
Throt10063	nan	nan	nan
Throt10064	nan	nan	nan
Throt10065	0.472820690496023	0.353510772516647	0.0199378806084843
Throt10066	0.150080942088239	0.0869372251529626	0
Throt10067	nan	nan	nan
Throt10068	-0.564940114443959	0	5.17595877975294e-06
Throt10069	-0.150917749948767	0	0.0938856548375403
Throt1007	0.370620681055864	0	0
Throt10070	-0.169233118762809	0	0.125746785855715
Throt10071	-0.169233118762809	0	0.125746785855715
Throt10072	nan	nan	nan
Throt10073	-0.169233118762809	0	0.125746785855715
Throt10074	nan	nan	nan
Throt10075	0.46152553833595	0.33540635894437	0.0204438468528532
Throt10076	nan	nan	nan
Throt10077	nan	nan	nan
Throt10078	nan	nan	nan
Throt10079	nan	nan	nan
Throt1008	-0.00934252822083618	0	0
Throt10080	nan	nan	nan
Throt10081	nan	nan	nan
Throt10082	nan	nan	nan
Throt10083	nan	nan	nan
Throt10084	nan	nan	nan
Throt10085	nan	nan	nan
Throt10086	nan	nan	nan
Throt10087	nan	nan	nan
Throt10088	1.30863360476424	0.928513362499417	1.95370470996713e-07
Throt10089	nan	nan	nan
Throt1009	-0.791506657995873	0.00374186325402498	0.567086819952129
Throt10090	nan	nan	nan
Throt10091	nan	nan	nan
Throt10092	nan	nan	nan
Throt10093	nan	nan	nan
Throt10094	nan	nan	nan
Throt10095	-0.330750079402646	0.0329667439290699	0.260145357760037
Throt10096	0.150080942088239	0.0869372251529626	0
Throt10097	nan	nan	nan
Throt10098	nan	nan	nan
Throt10099	0.472820690496023	0.353510772516647	0.0199378806084843
Throt101	0.948369076211303	0.999099810534666	0
Throt1010	nan	nan	nan
Throt10100	0.314313557058978	0.247913934625463	0.0353959714951363
Throt10101	-0.169233118762809	0	0.125746785855715
Throt10102	nan	nan	nan
Throt10103	nan	nan	nan
Throt10104	nan	nan	nan
Throt10105	nan	nan	nan
Throt10106	nan	nan	nan
Throt10107	0.314313557058978	0.247913934625463	0.0353959714951363
Throt10108	nan	nan	nan
Throt10109	-0.488891067223366	0.0180435512617251	0.359304454197154
Throt1011	0.307891024863936	0.248135014661043	0.0336411613024214
Throt10110	nan	nan	nan
Throt10111	-0.445083987199822	0	0.0744346616556917
Throt10112	nan	nan	nan
Throt10113	-0.169233118762809	0	0.125746785855715
Throt10114	-0.330750079402646	0.0329667439290699	0.260145357760037
Throt10115	-0.297243178078979	0	0.000866877773060158
Throt10116	nan	nan	nan
Throt10117	-1.02757955452973	0	0.999970157670243
Throt10118	-0.330750079402646	0.0329667439290699	0.260145357760037
Throt10119	nan	nan	nan
Throt1012	-0.816307780880751	0	0.87785584312147
Throt10120	nan	nan	nan
Throt10121	0.150080942088239	0.0869372251529626	0
Throt10122	nan	nan	nan
Throt10123	0.150080942088239	0.0869372251529626	0
Throt10124	nan	nan	nan
Throt10125	nan	nan	nan
Throt10126	nan	nan	nan
Throt10127	nan	nan	nan
Throt10128	nan	nan	nan
Throt10129	-0.370652183181095	0.000330084331439744	0.153472319306632
Throt1013	-0.472969237711277	0.00788356908552629	0.315860512985623
Throt10130	0.150080942088239	0.0869372251529626	0
Throt10131	nan	nan	nan
Throt10132	nan	nan	nan
Throt10133	nan	nan	nan
Throt10134	nan	nan	nan
Throt10135	-0.302759533134852	0.0305542233295522	0.235404068809723
Throt10136	-0.140424237372712	0	0.0390960194274228
Throt10137	-0.169233118762809	0	0.125746785855715
Throt10138	nan	nan	nan
Throt10139	0.150080942088239	0.0869372251529626	0
Throt1014	-0.536679253808638	0	0.0228732928077079
Throt10140	nan	nan	nan
Throt10141	0.314313557058978	0.247913934625463	0.0353959714951363
Throt10142	-0.374260050098052	0.0139529218236973	0.254920146129567
Throt10143	nan	nan	nan
Throt10144	-0.169233118762809	0	0.125746785855715
Throt10145	nan	nan	nan
Throt10146	-0.488891067223366	0.0180435512617251	0.359304454197154
Throt10147	nan	nan	nan
Throt10148	nan	nan	nan
Throt10149	0.360118706786793	0.250668468968048	0.0165812483464852
Throt1015	-0.302759533134852	0.0305542233295522	0.235404068809723
Throt10150	-0.330750079402646	0.0329667439290699	0.260145357760037
Throt10151	-0.312761669804115	0.00135634251659447	0.127558503913254
Throt10152	nan	nan	nan
Throt10153	-0.169233118762809	0	0.125746785855715
Throt10154	-0.462103472945346	0.00305367711696589	0.298944250999961
Throt10155	nan	nan	nan
Throt10156	nan	nan	nan
Throt10157	nan	nan	nan
Throt10158	nan	nan	nan
Throt10159	nan	nan	nan
Throt1016	nan	nan	nan
Throt10160	nan	nan	nan
Throt10161	-0.00934252822083618	0	0
Throt10162	0.150080942088239	0.0869372251529626	0
Throt10163	-0.308971764895235	0	0
Throt10164	-0.143902501757057	0	0
Throt10165	nan	nan	nan
Throt10166	nan	nan	nan
Throt10167	-0.330750079402646	0.0329667439290699	0.260145357760037
Throt10168	nan	nan	nan
Throt10169	0.314313557058978	0.247913934625463	0.0353959714951363
Throt1017	0.686100656121365	0.500855614326511	0.00460121456229061
Throt10170	nan	nan	nan
Throt10171	nan	nan	nan
Throt10172	-0.169233118762809	0	0.125746785855715
Throt10173	0.150080942088239	0.0869372251529626	0
Throt10174	0.314313557058978	0.247913934625463	0.0353959714951363
Throt10175	-0.0102793787063438	0	0
Throt10176	nan	nan	nan
Throt10177	nan	nan	nan
Throt10178	0.472820690496023	0.353510772516647	0.0199378806084843
Throt10179	nan	nan	nan
Throt1018	-0.0134409836938632	0	0
Throt10180	0.150080942088239	0.0869372251529626	0
Throt10181	0.150080942088239	0.0869372251529626	0
Throt10182	-0.150917749948767	0	0.0938856548375403
Throt10183	0.314313557058978	0.247913934625463	0.0353959714951363
Throt10184	nan	nan	nan
Throt10185	nan	nan	nan
Throt10186	nan	nan	nan
Throt10187	-0.995834272703387	0	0.995562899189817
Throt10188	nan	nan	nan
Throt10189	nan	nan	nan
Throt1019	-0.552611206352579	0	0.276048190271
Throt10190	nan	nan	nan
Throt10191	-0.330750079402646	0.0329667439290699	0.260145357760037
Throt10192	0.606426158729359	0.439381299078679	0.00940851984991122
Throt10193	-0.267266032511491	0.0260657206836433	0.198309245832765
Throt10194	nan	nan	nan
Throt10195	0.150080942088239	0.0869372251529626	0
Throt10196	nan	nan	nan
Throt10197	0.150080942088239	0.0869372251529626	0
