delta	P(X1/X2>2)	P(X2/X1>2)
Throt1	0.924800560265808	0.998756205296398	0
Throt10	1.67150682119463	1	0
Throt100	0.0877479126321219	0	0
Throt1000	0.0492020221764726	0	0
Throt10000	-0.0891912214576796	0	0
Throt10001	0.0113725176582461	0	0
Throt10002	-0.132265864820851	0	0.00963034261472329
Throt10003	nan	nan	nan
Throt10004	-0.0216222524811462	0	0
Throt10005	-0.0540176334538716	0	0
Throt10006	nan	nan	nan
Throt10007	-0.0540176334538716	0	0
Throt10008	nan	nan	nan
Throt10009	nan	nan	nan
Throt1001	-0.0945077507791897	0	0
Throt10010	-0.124301299983184	0	0.00872410798070538
Throt10011	-0.0366854769545346	0	2.36888111945809e-06
Throt10012	nan	nan	nan
Throt10013	0.0142011446006456	0	0
Throt10014	nan	nan	nan
Throt10015	0.0320866489526645	0	0
Throt10016	nan	nan	nan
Throt10017	nan	nan	nan
Throt10018	nan	nan	nan
Throt10019	nan	nan	nan
Throt1002	-0.177639542652514	0	0.0206386519782406
Throt10020	0.0598309042256244	0.000109530777409604	2.89328281668045e-06
Throt10021	0.110953717058012	0	0
Throt10022	-0.0253812322575282	0	0
Throt10023	0.174773902565399	0.0231084467846674	0
Throt10024	nan	nan	nan
Throt10025	nan	nan	nan
Throt10026	nan	nan	nan
Throt10027	nan	nan	nan
Throt10028	nan	nan	nan
Throt10029	nan	nan	nan
Throt1003	-0.124301299983184	0	0.00872410798070538
Throt10030	nan	nan	nan
Throt10031	nan	nan	nan
Throt10032	nan	nan	nan
Throt10033	nan	nan	nan
Throt10034	0.256688144730181	0.0419108863058367	7.35912894323795e-05
Throt10035	nan	nan	nan
Throt10036	nan	nan	nan
Throt10037	nan	nan	nan
Throt10038	0.120275667819946	0	0
Throt10039	nan	nan	nan
Throt1004	nan	nan	nan
Throt10040	-0.0540176334538716	0	0
Throt10041	nan	nan	nan
Throt10042	nan	nan	nan
Throt10043	0.0142011446006456	0	0
Throt10044	nan	nan	nan
Throt10045	0.0816731655339837	0	0
Throt10046	0.0543101863916178	0	0
Throt10047	-0.0253812322575282	0	0
Throt10048	-0.0891912214576796	0	0
Throt10049	nan	nan	nan
Throt1005	0.0657372414395691	0	0
Throt10050	nan	nan	nan
Throt10051	nan	nan	nan
Throt10052	nan	nan	nan
Throt10053	nan	nan	nan
Throt10054	nan	nan	nan
Throt10055	-0.804657012651131	0	0.804480555900635
Throt10056	-0.827901115483736	0	0.855471547166994
Throt10057	0.203640544329502	0.0308304653638139	0.000194390872207204
Throt10058	nan	nan	nan
Throt10059	nan	nan	nan
Throt1006	nan	nan	nan
Throt10060	nan	nan	nan
Throt10061	nan	nan	nan
Throt10062	nan	nan	nan
Throt10063	nan	nan	nan
Throt10064	nan	nan	nan
Throt10065	nan	nan	nan
Throt10066	nan	nan	nan
Throt10067	nan	nan	nan
Throt10068	-0.635572762297932	0	0.0154320095835981
Throt10069	0.140077987548539	0.0113352413990012	0
Throt1007	0.494434283890385	0	0
Throt10070	0.0444016994603794	0	0
Throt10071	-0.0540176334538716	0	0
Throt10072	nan	nan	nan
Throt10073	-0.0540176334538716	0	0
Throt10074	nan	nan	nan
Throt10075	0.143396355222805	0.0138378257312807	0
Throt10076	nan	nan	nan
Throt10077	nan	nan	nan
Throt10078	0.0142011446006456	0	0
Throt10079	nan	nan	nan
Throt1008	0.0113725176582461	0	0
Throt10080	nan	nan	nan
Throt10081	nan	nan	nan
Throt10082	nan	nan	nan
Throt10083	nan	nan	nan
Throt10084	nan	nan	nan
Throt10085	nan	nan	nan
Throt10086	nan	nan	nan
Throt10087	nan	nan	nan
Throt10088	0.567471490361944	0.282463724887355	0
Throt10089	nan	nan	nan
Throt1009	-0.195787898474951	0.00031495115727563	0.0307131871942647
Throt10090	0.0142011446006456	0	0
Throt10091	nan	nan	nan
Throt10092	nan	nan	nan
Throt10093	nan	nan	nan
Throt10094	nan	nan	nan
Throt10095	-0.0253812322575282	0	0
Throt10096	0.0848554092008996	0	0
Throt10097	nan	nan	nan
Throt10098	nan	nan	nan
Throt10099	nan	nan	nan
Throt101	0.96540715701974	0.999895294639162	0
Throt1010	0.0848554092008996	0	0
Throt10100	nan	nan	nan
Throt10101	0.11038075979589	0	0
Throt10102	0.0492020221764726	0	0
Throt10103	nan	nan	nan
Throt10104	nan	nan	nan
Throt10105	nan	nan	nan
Throt10106	nan	nan	nan
Throt10107	0.0492020221764726	0	0
Throt10108	nan	nan	nan
Throt10109	-0.124301299983184	0	0.00872410798070538
Throt1011	-0.0540176334538716	0	0
Throt10110	nan	nan	nan
Throt10111	0.0132567456027063	0	0
Throt10112	nan	nan	nan
Throt10113	0.0113725176582461	0	0
Throt10114	0.0369275225108771	0	0
Throt10115	0.131051269673025	0	0
Throt10116	0.0492020221764726	0	0
Throt10117	-1.07535656999977	0	1
Throt10118	-0.0253812322575282	0	0
Throt10119	nan	nan	nan
Throt1012	-0.548215221634778	0	0.0489153328998304
Throt10120	nan	nan	nan
Throt10121	0.0142011446006456	0	0
Throt10122	0.120275667819946	0	0
Throt10123	nan	nan	nan
Throt10124	nan	nan	nan
Throt10125	nan	nan	nan
Throt10126	nan	nan	nan
Throt10127	0.0848554092008996	0	0
Throt10128	0.0492020221764726	0	0
Throt10129	-0.201854839373514	9.04085252573245e-06	0.00938787066214267
Throt1013	-0.060958632644717	0	0
Throt10130	nan	nan	nan
Throt10131	0.0492020221764726	0	0
Throt10132	nan	nan	nan
Throt10133	0.0142011446006456	0	0
Throt10134	0.0142011446006456	0	0
Throt10135	-0.124301299983184	0	0.00872410798070538
Throt10136	-0.466551081405489	1.21138220861059e-06	0.173992336062642
Throt10137	-0.0540176334538716	0	0
Throt10138	nan	nan	nan
Throt10139	nan	nan	nan
Throt1014	-0.167341035078329	0	0
Throt10140	nan	nan	nan
Throt10141	nan	nan	nan
Throt10142	0.0550626298261355	0	0
Throt10143	nan	nan	nan
Throt10144	-0.0540176334538716	0	0
Throt10145	0.0142011446006456	0	0
Throt10146	0.0284317937777521	0	0
Throt10147	nan	nan	nan
Throt10148	nan	nan	nan
Throt10149	-0.132265864820851	0	0.00963034261472329
Throt1015	0.0284317937777521	0	0
Throt10150	-0.0891912214576796	0	0
Throt10151	0.034272585051751	0.00128152084321747	0.000351680617367783
Throt10152	nan	nan	nan
Throt10153	-0.0540176334538716	0	0
Throt10154	-0.0651455929347618	0	0
Throt10155	nan	nan	nan
Throt10156	nan	nan	nan
Throt10157	0.120275667819946	0	0
Throt10158	nan	nan	nan
Throt10159	nan	nan	nan
Throt1016	nan	nan	nan
Throt10160	0.154443889090988	0.0183909207227864	0
Throt10161	-0.0216222524811462	0	0
Throt10162	nan	nan	nan
Throt10163	0.137497930314253	0	0
Throt10164	0.274640771071468	0	0
Throt10165	nan	nan	nan
Throt10166	nan	nan	nan
Throt10167	-0.0572051574442001	0	0
Throt10168	nan	nan	nan
Throt10169	nan	nan	nan
Throt1017	0.12695366885987	0.0062497312864136	0
Throt10170	nan	nan	nan
Throt10171	nan	nan	nan
Throt10172	-0.0540176334538716	0	0
Throt10173	nan	nan	nan
Throt10174	nan	nan	nan
Throt10175	-0.0891912214576796	0	0
Throt10176	nan	nan	nan
Throt10177	nan	nan	nan
Throt10178	0.0492020221764726	0	0
Throt10179	nan	nan	nan
Throt1018	0.318930459229779	0.0606744713178763	9.17081387854942e-06
Throt10180	nan	nan	nan
Throt10181	0.217597360834296	0.0346982603592121	0.000212881598382726
