delta	P(X1/X2>2)	P(X2/X1>2)
Throt1	0.0145285048497598	0	0
Throt10	-1.51499076661837	0	1
Throt100	-0.352447283984674	0	0
Throt1000	nan	nan	nan
Throt10000	-0.232067120782885	0.0177727649118334	0.161819532101352
Throt10001	-0.523002297250527	0.00084076964805326	0.338871539913748
Throt10002	0.700138003878942	0.504804096352883	4.73137814298526e-07
Throt10003	0.216096485916274	0.14605406128702	0.0134343836791717
Throt10004	1.25109063546135	0.945003311237571	1.09075421533728e-08
Throt10005	-0.000879764547627674	0	0
Throt10006	0.11347099736005	0	0
Throt10007	0.11347099736005	0	0
Throt10008	0.11347099736005	0	0
Throt10009	0.230043246748713	0.162658986750747	0.0181392028047189
Throt1001	0.344052250269525	0.233769970598202	0.0148241825806761
Throt10010	-0.10521777957337	0	0
Throt10011	0.19538544248221	9.72351913974463e-05	0
Throt10012	nan	nan	nan
Throt10013	-0.21761146545775	0.0166804095159173	0.145027495255287
Throt10014	-0.232067120782885	0.0177727649118334	0.161819532101352
Throt10015	-0.0659729877783046	0	0
Throt10016	nan	nan	nan
Throt10017	nan	nan	nan
Throt10018	nan	nan	nan
Throt10019	0.532715489042307	0.356928279237193	0.00427401463312403
Throt1002	0.410964686600472	0.263515291045949	0.00707629024454767
Throt10020	0.136603562796425	4.54924150701593e-06	0
Throt10021	-0.246690589196925	0.00370116035065004	0.0975572276201802
Throt10022	0.230043246748713	0.162658986750747	0.0181392028047189
Throt10023	-0.232067120782885	0.0177727649118334	0.161819532101352
Throt10024	-0.115996201930003	0	0
Throt10025	0.11347099736005	0	0
Throt10026	nan	nan	nan
Throt10027	0.11347099736005	0	0
Throt10028	0.11347099736005	0	0
Throt10029	-0.345594941534531	0.0144711170710014	0.23262655444438
Throt1003	0.105746826363631	0	0
Throt10030	nan	nan	nan
Throt10031	nan	nan	nan
Throt10032	nan	nan	nan
Throt10033	0.344052250269525	0.233769970598202	0.0148241825806761
Throt10034	0.155191814317848	0.0652471317528099	0
Throt10035	-0.115996201930003	0	0
Throt10036	-0.000879764547627674	0	0
Throt10037	0.318472474414707	0.209877567469773	0.0136663097502476
Throt10038	-0.000879764547627674	0	0
Throt10039	-0.115996201930003	0	0
Throt1004	1.03312408984678	0.79057359123822	6.21880196209886e-06
Throt10040	0.657665492606722	0.479601117693841	0.00203859648549865
Throt10041	nan	nan	nan
Throt10042	0.657665492606722	0.479601117693841	0.00203859648549865
Throt10043	0.216096485916274	0.14605406128702	0.0134343836791717
Throt10044	nan	nan	nan
Throt10045	0.364952724472303	0.169442394393317	0.0013178896719893
Throt10046	0.295601871815945	0.151746743283602	0.00496136124976627
Throt10047	0.155191814317848	0.0652471317528099	0
Throt10048	0.377980591821352	0.240370290059288	0.00710969572859515
Throt10049	-0.000775261875917376	0	0
Throt1005	1.21487110343041	0.979038813926355	0
Throt10050	-0.000775261875917376	0	0
Throt10051	nan	nan	nan
Throt10052	nan	nan	nan
Throt10053	nan	nan	nan
Throt10054	0.747692308303892	0.537737684406425	0.000807164346373587
Throt10055	0.0542201284923105	0	0
Throt10056	0.0571986323497335	0	0
Throt10057	0.979997616539805	0.836884190398733	0
Throt10058	nan	nan	nan
Throt10059	nan	nan	nan
Throt1006	0.230043246748713	0.162658986750747	0.0181392028047189
Throt10060	0.454013987054399	0.309407452571524	0.00794969262228068
Throt10061	0.318472474414707	0.209877567469773	0.0136663097502476
Throt10062	-0.232067120782885	0.0177727649118334	0.161819532101352
Throt10063	nan	nan	nan
Throt10064	0.899105080085713	0.685625423316828	0.000193273411180526
Throt10065	0.532715489042307	0.356928279237193	0.00427401463312403
Throt10066	0.559159251060362	0.393000903032007	0.0040707162357196
Throt10067	nan	nan	nan
Throt10068	0.503883695480112	0	0
Throt10069	0.105746826363631	0	0
Throt1007	-1.67461059608484	0	1
Throt10070	0.200124864272754	0.123892970686917	0.00812490363585694
Throt10071	0.230043246748713	0.162658986750747	0.0181392028047189
Throt10072	nan	nan	nan
Throt10073	0.111035263102941	0	0
Throt10074	0.11347099736005	0	0
Throt10075	-0.189530992414246	0.00145051603294336	0.0485474472906257
Throt10076	0.454013987054399	0.309407452571524	0.00794969262228068
Throt10077	nan	nan	nan
Throt10078	nan	nan	nan
Throt10079	0.318472474414707	0.209877567469773	0.0136663097502476
Throt1008	0.225128603469724	0.156452132206158	0.0163022085880043
Throt10080	0.11347099736005	0	0
Throt10081	0.747692308303892	0.537737684406425	0.000807164346373587
Throt10082	0.657665492606722	0.479601117693841	0.00203859648549865
Throt10083	nan	nan	nan
Throt10084	nan	nan	nan
Throt10085	0.11347099736005	0	0
Throt10086	nan	nan	nan
Throt10087	nan	nan	nan
Throt10088	-0.0914920308159307	0	0
Throt10089	nan	nan	nan
Throt1009	0.437787004397396	0.286615856887335	0.00823808821880738
Throt10090	0.11347099736005	0	0
Throt10091	nan	nan	nan
Throt10092	0.11347099736005	0	0
Throt10093	nan	nan	nan
Throt10094	0.11347099736005	0	0
Throt10095	0.105746826363631	0	0
Throt10096	0.11347099736005	0	0
Throt10097	0.454013987054399	0.309407452571524	0.00794969262228068
Throt10098	nan	nan	nan
Throt10099	-0.112093944054662	0	0
Throt101	-1.71724098280433	0	1
