delta	P(X1/X2>2)	P(X2/X1>2)
Throt1	0.556102984503059	0.00473021740592988	0
Throt10	-1.39526210954038	0	1
Throt100	-0.263294497732515	0	0
Throt1000	nan	nan	nan
Throt10000	nan	nan	nan
Throt10001	-0.222049889300955	0.0371825857466655	0.192925157929675
Throt10002	1.51655864880751	0.978068642628561	0
Throt10003	0.422088451097131	0.345653209336707	0.0473762396415093
Throt10004	0.635791776398173	0.437667610859512	6.13877967472766e-05
Throt10005	0.202136771059154	0.184784272098023	0.0188875769322196
Throt10006	-0.0378519079603567	0	0
Throt10007	0.213331774217202	0.204661887319581	0.0291160267709635
Throt10008	0.213331774217202	0.204661887319581	0.0291160267709635
Throt10009	0.471442070713261	0.383588578578423	0.0505247243951303
Throt1001	0.454201093160581	0.36238533983272	0.0502756011331246
Throt10010	-0.40425154111724	0.0329374341189908	0.320716287216282
Throt10011	0.963486182139422	0.938199651296872	0
Throt10012	nan	nan	nan
Throt10013	-0.0378519079603567	0	0
Throt10014	nan	nan	nan
Throt10015	0.682551424276182	0.488897398486473	0.00568851501328572
Throt10016	nan	nan	nan
Throt10017	nan	nan	nan
Throt10018	nan	nan	nan
Throt10019	1.35143414873802	0.826896442805627	0.00152141428805792
Throt1002	0.0902415107682766	0	0
Throt10020	1.3694928212862	0.999832994422235	0
Throt10021	1.52806069485311	0.8997636139416	0.000486873586395645
Throt10022	-0.0413119995028695	0	0
Throt10023	-0.781034968228241	0.0185532948622281	0.555956746276831
Throt10024	-0.781034968228241	0.0185532948622281	0.555956746276831
Throt10025	-0.476003317416641	0.0395854328325784	0.367740021284163
Throt10026	-0.292094840896772	0.0652688275995315	0.283426752946783
Throt10027	0.213331774217202	0.204661887319581	0.0291160267709635
Throt10028	0.213331774217202	0.204661887319581	0.0291160267709635
Throt10029	nan	nan	nan
Throt1003	0.183985709958862	0.157258326890346	0
Throt10030	nan	nan	nan
Throt10031	nan	nan	nan
Throt10032	nan	nan	nan
Throt10033	0.712070897966761	0.505632527589971	0.0242685674492254
Throt10034	0.196435457805393	0.145000376001687	0.0108072365198801
